N,d,k,beta,prob_low,prob_upp
500.0,1.0,412.0,0.05,0.1484645580101014,0.2064220017433167
500.0,1.0,413.0,0.05,0.14659920835494988,0.2043048871040345
500.0,1.0,414.0,0.05,0.1447357660102846,0.20218777246475228
500.0,1.0,415.0,0.05,0.14287232366561875,0.20006875051498407
500.0,1.0,416.0,0.05,0.14101078863143912,0.19794972856521598
500.0,1.0,417.0,0.05,0.13915116090774537,0.19582689199447634
500.0,1.0,418.0,0.05,0.1372934404945373,0.1937040554237366
500.0,1.0,419.0,0.05,0.1354357200813292,0.19158121885299684
500.0,1.0,420.0,0.05,0.133579906978607,0.1875052963447571
500.0,1.0,421.0,0.05,0.13172600118637057,0.1873279164695738
500.0,1.0,422.0,0.05,0.129877817325592,0.18519935796737674
500.0,1.0,423.0,0.05,0.1280220042228698,0.18306889215469357
500.0,1.0,424.0,0.05,0.12617191305160524,0.18093651903152475
500.0,1.0,425.0,0.05,0.12432372919082624,0.1788041459083558
500.0,1.0,426.0,0.05,0.12247745264053345,0.1766679581642152
500.0,1.0,427.0,0.05,0.12063308340072632,0.17453177042007462
500.0,1.0,428.0,0.05,0.11878871416091918,0.17239367536544792
500.0,1.0,429.0,0.05,0.11694815954208371,0.17025367300033567
500.0,1.0,430.0,0.05,0.11510760492324834,0.16811176332473754
500.0,1.0,431.0,0.05,0.11327086492538452,0.16596794633865353
500.0,1.0,432.0,0.05,0.11143603223800658,0.16382412935256951
500.0,1.0,433.0,0.05,0.10960119955062853,0.16167649774551396
500.0,1.0,434.0,0.05,0.10776827417373647,0.1595269588279722
500.0,1.0,435.0,0.05,0.10593725610733018,0.15737741991043097
500.0,1.0,436.0,0.05,0.10411005266189555,0.15522406637191755
500.0,1.0,437.0,0.05,0.10228284921646114,0.15307071283340457
500.0,1.0,438.0,0.05,0.10045755308151216,0.1509135446739196
500.0,1.0,439.0,0.05,0.0986360715675354,0.14875637651443474
500.0,1.0,440.0,0.05,0.09681459005355819,0.14659539373397823
500.0,1.0,441.0,0.05,0.09499692316055297,0.14443250364303584
500.0,1.0,442.0,0.05,0.0931811635780333,0.14226770624160767
500.0,1.0,443.0,0.05,0.09136731130599984,0.14010100152969363
500.0,1.0,444.0,0.05,0.08955727365493771,0.13793238950729358
500.0,1.0,445.0,0.05,0.08774723600387568,0.1357599628639219
500.0,1.0,446.0,0.05,0.08594101297378542,0.13358562891006454
500.0,1.0,447.0,0.05,0.08413478994369505,0.1314093876457213
500.0,1.0,448.0,0.05,0.08233428884506222,0.1292388683128356
500.0,1.0,449.0,0.05,0.08053569505691516,0.12500654634475705
500.0,1.0,450.0,0.05,0.07873900857925409,0.12486540536880475
500.0,1.0,451.0,0.05,0.07694422941207868,0.12267962755203243
500.0,1.0,452.0,0.05,0.07515326486587504,0.12049003511428824
500.0,1.0,453.0,0.05,0.07336611494064316,0.11829662805557262
500.0,1.0,454.0,0.05,0.07158087232589705,0.11610322099685655
500.0,1.0,455.0,0.05,0.0697994443321226,0.11390599931716927
500.0,1.0,456.0,0.05,0.06801992364883414,0.1117049630165099
500.0,1.0,457.0,0.05,0.0662442175865171,0.10950011209487909
500.0,1.0,458.0,0.05,0.06447232614517207,0.10729335386276229
500.0,1.0,459.0,0.05,0.06270424932479857,0.10508087369918806
500.0,1.0,460.0,0.05,0.06093807981491073,0.10286839353561383
500.0,1.0,461.0,0.05,0.05917572492599488,0.10065019144058218
500.0,1.0,462.0,0.05,0.05741909196853612,0.09842817472457865
500.0,1.0,463.0,0.05,0.05566627363204957,0.09620234338760358
500.0,1.0,464.0,0.05,0.05391536260604857,0.09397269742965697
500.0,1.0,465.0,0.05,0.0521701735115051,0.09174114416122436
500.0,1.0,466.0,0.05,0.05042879903793329,0.08950196165084834
500.0,1.0,467.0,0.05,0.048693146495818906,0.08726087182998654
500.0,1.0,468.0,0.05,0.046961308574676286,0.08501406007766721
500.0,1.0,469.0,0.05,0.04523519258499131,0.08276152639389034
500.0,1.0,470.0,0.05,0.043514798526763765,0.0805051780891417
500.0,1.0,471.0,0.05,0.04180012639999353,0.07824310785293564
500.0,1.0,472.0,0.05,0.040089268894195396,0.07597531568527205
500.0,1.0,473.0,0.05,0.038386040630340235,0.07370180158615092
500.0,1.0,474.0,0.05,0.036688534297943054,0.07142256555557247
500.0,1.0,475.0,0.05,0.03499865720748874,0.06913570028305016
500.0,1.0,476.0,0.05,0.03331640935897806,0.06684311307907087
500.0,1.0,477.0,0.05,0.03163988344192492,0.062507796344757
500.0,1.0,478.0,0.05,0.02997289407730097,0.06223505094528192
500.0,1.0,479.0,0.05,0.02831353395462033,0.059919576015472265
500.0,1.0,480.0,0.05,0.026663710384368655,0.05759456453323353
500.0,1.0,481.0,0.05,0.025025330677032387,0.05526192380905148
500.0,1.0,482.0,0.05,0.023394580211639315,0.052917839221954255
500.0,1.0,483.0,0.05,0.0217771809196472,0.05056421808242795
500.0,1.0,484.0,0.05,0.020173132801055926,0.048199153079986345
500.0,1.0,485.0,0.05,0.018582435855865387,0.04581882959365835
500.0,1.0,486.0,0.05,0.017005090084075913,0.04342706224441506
500.0,1.0,487.0,0.05,0.01544681741714471,0.041020036411285155
500.0,1.0,488.0,0.05,0.013905710544586114,0.03859584478378275
500.0,1.0,489.0,0.05,0.012385584087371893,0.03615258005142197
500.0,1.0,490.0,0.05,0.010890252666473366,0.03125842134475698
500.0,1.0,491.0,0.05,0.009421623592376749,0.031199294719695847
500.0,1.0,492.0,0.05,0.007985418796539356,0.028683552188873196
500.0,1.0,493.0,0.05,0.006589267520904496,0.0261353853797911
500.0,1.0,494.0,0.05,0.005238891696929926,0.02354716505050658
500.0,1.0,495.0,0.05,0.003947642498016379,0.02091126195907589
500.0,1.0,496.0,0.05,0.0027384076499937793,0.01563373384475708
500.0,1.0,497.0,0.05,0.001637889499664258,0.015433466243743754
500.0,1.0,498.0,0.05,0.0007109366035461528,0.012538168926238935
500.0,1.0,499.0,0.05,0.00010250455856308793,0.00782139009475713
500.0,1.0,500.0,0.05,0.0,0.005973206233978234
